,Time_s,throttle,Velocity_kmh,Motor_torque_nm,Slope,Ambient_Temperature,SoC,Motor_Power_kw,Heating_Power_CAN,AirCon_Power,Heat_Exchanger_Temperature,Requested_Coolant_Temperature,Requested_Heating _Power,Cabin_Temperature,Recovered_Energy,Pos_Motor Power
0,0.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
1,0.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
2,0.2,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
3,0.30000000000000004,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
4,0.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
5,0.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
6,0.6000000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
7,0.7000000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
8,0.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
9,0.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
10,1.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
11,1.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
12,1.2000000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
13,1.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
14,1.4000000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
15,1.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
16,1.6,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
17,1.7000000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
18,1.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
19,1.9000000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
20,2.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
21,2.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
22,2.2,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
23,2.3000000000000003,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
24,2.4000000000000004,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
25,2.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
26,2.6,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
27,2.7,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
28,2.8000000000000003,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
29,2.9000000000000004,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
30,3.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
31,3.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
32,3.2,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
33,3.3000000000000003,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
34,3.4000000000000004,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
35,3.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
36,3.6,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
37,3.7,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
38,3.8000000000000003,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
39,3.9000000000000004,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
40,4.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
41,4.1000000000000005,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
42,4.2,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
43,4.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
44,4.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
45,4.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
46,4.6000000000000005,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
47,4.7,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
48,4.800000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
49,4.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
50,5.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
51,5.1000000000000005,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
52,5.2,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
53,5.300000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
54,5.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
55,5.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
56,5.6000000000000005,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
57,5.7,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
58,5.800000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
59,5.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
60,6.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
61,6.1000000000000005,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
62,6.2,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
63,6.300000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
64,6.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
65,6.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
66,6.6000000000000005,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
67,6.7,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
68,6.800000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
69,6.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
70,7.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
71,7.1000000000000005,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
72,7.2,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
73,7.300000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
74,7.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.17,0.0,0.0
75,7.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.18,0.0,0.0
76,7.6000000000000005,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.2,0.0,0.0
77,7.7,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.22,0.0,0.0
78,7.800000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.23,0.0,0.0
79,7.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.25,0.0,0.0
80,8.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.27,0.0,0.0
81,8.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.28,0.0,0.0
82,8.200000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.3,0.0,0.0
83,8.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.32,0.0,0.0
84,8.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.33,0.0,0.0
85,8.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
86,8.6,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
87,8.700000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
88,8.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
89,8.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
90,9.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
91,9.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
92,9.200000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
93,9.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
94,9.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
95,9.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
96,9.600000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
97,9.700000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
98,9.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
99,9.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
100,10.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
101,10.100000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
102,10.200000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
103,10.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
104,10.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
105,10.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
106,10.600000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
107,10.700000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
108,10.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
109,10.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
110,11.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
111,11.100000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
112,11.200000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
113,11.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
114,11.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
115,11.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
116,11.600000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
117,11.700000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
118,11.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
119,11.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
120,12.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
121,12.100000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
122,12.200000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
123,12.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
124,12.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
125,12.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
126,12.600000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
127,12.700000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
128,12.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
129,12.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
130,13.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
131,13.100000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
132,13.200000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
133,13.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
134,13.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
135,13.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
136,13.600000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
137,13.700000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
138,13.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
139,13.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
140,14.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
141,14.100000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
142,14.200000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
143,14.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
144,14.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
145,14.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
146,14.600000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
147,14.700000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
148,14.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
149,14.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
150,15.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
151,15.100000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
152,15.200000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
153,15.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
154,15.4,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
155,15.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
156,15.600000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
157,15.700000000000001,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
158,15.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
159,15.9,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
160,16.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
161,16.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
162,16.2,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
163,16.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
164,16.400000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
165,16.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
166,16.6,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
167,16.7,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
168,16.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
169,16.900000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
170,17.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
171,17.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
172,17.2,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
173,17.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
174,17.400000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
175,17.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
176,17.6,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
177,17.7,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
178,17.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
179,17.900000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
180,18.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
181,18.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
182,18.2,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
183,18.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
184,18.400000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
185,18.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
186,18.6,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
187,18.7,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
188,18.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
189,18.900000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
190,19.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
191,19.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
192,19.200000000000003,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
193,19.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
194,19.400000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.34,0.0,0.0
195,19.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.35,0.0,0.0
196,19.6,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.37,0.0,0.0
197,19.700000000000003,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.38,0.0,0.0
198,19.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.4,0.0,0.0
199,19.900000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.42,0.0,0.0
200,20.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.43,0.0,0.0
201,20.1,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.45,0.0,0.0
202,20.200000000000003,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.47,0.0,0.0
203,20.3,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.48,0.0,0.0
204,20.400000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.5,0.0,0.0
205,20.5,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.5,0.0,0.0
206,20.6,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.5,0.0,0.0
207,20.700000000000003,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.5,0.0,0.0
208,20.8,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.5,0.0,0.0
209,20.900000000000002,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.5,0.0,0.0
210,21.0,0.0,0.0,0.0,0.0,2.5,84.8,0.0,0.0,0.0,5.0,85,0.0,10.5,0.0,0.0
